B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,Neoantigen_num,numberOfBindingExpressedPMHC,Treg_cluster
0.0,0.133,0.0,0.054000000000000006,0.0,0.125,0.0,0.02,0.033,0.0,0.0,0.13699999999999998,0.015,0.33299999999999996,0.019,0.053,0.023,0.019,0.037000000000000005,0.0,0.0,0.0,19.0,39.0,1
0.004,0.0,0.0,0.009000000000000001,0.0,0.075,0.0,0.005,0.012,0.0,0.021,0.14,0.048,0.0,0.09300000000000001,0.5489999999999999,0.001,0.0,0.0,0.034,0.0,0.009000000000000001,27.0,667.0,1
0.046,0.0,0.022000000000000002,0.131,0.0,0.086,0.0,0.131,0.07200000000000001,0.0,0.0,0.07200000000000001,0.027999999999999997,0.021,0.031,0.33399999999999996,0.0,0.0,0.019,0.0,0.0,0.005,0.0,76.0,0
0.11199999999999999,0.0,0.092,0.21100000000000002,0.0,0.006999999999999999,0.0,0.035,0.019,0.0,0.025,0.045,0.039,0.0,0.08800000000000001,0.316,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,5.0,54.0,1
0.018000000000000002,0.0,0.095,0.32899999999999996,0.0,0.0,0.005,0.135,0.068,0.0,0.0,0.099,0.054000000000000006,0.015,0.063,0.111,0.005,0.0,0.0,0.004,0.0,0.0,64.0,141.0,0
0.057999999999999996,0.0,0.02,0.335,0.0,0.013000000000000001,0.04,0.105,0.052000000000000005,0.0,0.0,0.062,0.045,0.003,0.078,0.171,0.019,0.0,0.0,0.001,0.0,0.0,7.0,120.0,0
0.003,0.003,0.0,0.129,0.0,0.092,0.0,0.026000000000000002,0.003,0.154,0.001,0.0,0.04,0.045,0.068,0.293,0.0,0.0,0.142,0.0,0.0,0.0,11.0,130.0,-1
0.07200000000000001,0.0,0.121,0.184,0.0,0.0,0.0,0.061,0.094,0.0,0.0,0.023,0.04,0.0,0.177,0.19899999999999998,0.024,0.0,0.0,0.004,0.0,0.0,12.0,132.0,1
0.032,0.002,0.004,0.156,0.0,0.068,0.0,0.016,0.0,0.01,0.027000000000000003,0.032,0.083,0.0,0.05,0.38,0.002,0.0,0.134,0.0,0.0,0.003,12.0,161.0,1
0.023,0.006,0.0,0.109,0.0,0.096,0.0,0.018000000000000002,0.036000000000000004,0.0,0.0,0.069,0.021,0.114,0.008,0.451,0.001,0.0,0.047,0.0,0.0,0.001,5.0,133.0,1
0.0,0.099,0.0,0.036000000000000004,0.043,0.016,0.0,0.008,0.0,0.0,0.013000000000000001,0.094,0.009000000000000001,0.034,0.022000000000000002,0.584,0.0,0.0,0.0,0.033,0.0,0.008,42.0,105.0,1
0.0,0.0,0.062,0.233,0.0,0.0,0.001,0.14,0.09,0.027999999999999997,0.0,0.10800000000000001,0.001,0.045,0.059000000000000004,0.22399999999999998,0.0,0.0,0.0,0.002,0.0,0.006,30.0,445.0,0
0.011000000000000001,0.0,0.0,0.081,0.002,0.11599999999999999,0.0,0.0,0.0,0.0,0.01,0.0,0.183,0.115,0.003,0.306,0.0,0.0,0.17,0.0,0.0,0.004,8.0,38.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,1.0,124.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,6.0,247.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.031,0.017,0.040999999999999995,0.264,0.0,0.154,0.0,0.0,0.006,0.0,0.0,0.018000000000000002,0.061,0.017,0.113,0.174,0.016,0.0,0.08900000000000001,0.0,0.0,0.0,13.0,61.0,0
0.0,0.045,0.10800000000000001,0.133,0.0,0.16699999999999998,0.0,0.021,0.071,0.0,0.015,0.046,0.037000000000000005,0.0,0.023,0.282,0.0,0.0,0.053,0.0,0.0,0.0,6.0,51.0,1
0.025,0.0,0.062,0.09699999999999999,0.0,0.162,0.0,0.078,0.10800000000000001,0.0,0.0,0.115,0.032,0.09699999999999999,0.09,0.08900000000000001,0.025,0.0,0.02,0.0,0.0,0.0,15.0,244.0,1
0.0,0.042,0.019,0.084,0.0,0.259,0.0,0.009000000000000001,0.0,0.0,0.051,0.031,0.064,0.05,0.142,0.05,0.013999999999999999,0.0,0.177,0.0,0.0,0.008,23.0,202.0,1
0.004,0.013000000000000001,0.0,0.012,0.0,0.49700000000000005,0.0,0.0,0.0,0.0,0.057,0.032,0.136,0.096,0.059000000000000004,0.0,0.001,0.015,0.079,0.0,0.0,0.0,2.0,58.0,1
0.051,0.0,0.0,0.257,0.0,0.063,0.0,0.0,0.016,0.0,0.0,0.081,0.081,0.040999999999999995,0.091,0.21,0.024,0.0,0.084,0.0,0.0,0.0,7.0,82.0,0
0.018000000000000002,0.025,0.0,0.10400000000000001,0.0,0.13,0.0,0.01,0.106,0.0,0.077,0.0,0.052000000000000005,0.113,0.083,0.142,0.063,0.0,0.073,0.0,0.004,0.0,0.0,163.0,1
0.0,0.002,0.0,0.043,0.0,0.21600000000000003,0.0,0.019,0.001,0.0,0.0,0.062,0.03,0.004,0.036000000000000004,0.281,0.0,0.006,0.299,0.0,0.0,0.0,11.0,102.0,1
0.009000000000000001,0.02,0.01,0.075,0.0,0.187,0.0,0.071,0.08800000000000001,0.0,0.0,0.08,0.019,0.0,0.017,0.358,0.002,0.0,0.065,0.0,0.0,0.0,11.0,82.0,1
0.047,0.0,0.0,0.305,0.0,0.054000000000000006,0.024,0.0,0.001,0.0,0.0,0.003,0.22399999999999998,0.032,0.028999999999999998,0.191,0.013999999999999999,0.0,0.075,0.0,0.0,0.0,11.0,140.0,1
0.0,0.011000000000000001,0.0,0.172,0.0,0.261,0.0,0.024,0.052000000000000005,0.0,0.0,0.096,0.006999999999999999,0.013000000000000001,0.038,0.29600000000000004,0.0,0.0,0.0,0.028999999999999998,0.0,0.001,16.0,95.0,1
0.013000000000000001,0.001,0.06,0.09,0.0,0.131,0.0,0.025,0.04,0.033,0.0,0.042,0.07,0.0,0.049,0.38799999999999996,0.006,0.0,0.051,0.0,0.0,0.0,6.0,195.0,0
0.013999999999999999,0.0,0.0,0.064,0.0,0.07400000000000001,0.0,0.111,0.003,0.0,0.0,0.10400000000000001,0.048,0.16,0.081,0.248,0.0,0.0,0.09300000000000001,0.0,0.0,0.0,11.0,163.0,1
0.124,0.049,0.0,0.149,0.0,0.305,0.0,0.024,0.073,0.0,0.0,0.067,0.017,0.0,0.024,0.11900000000000001,0.026000000000000002,0.0,0.024,0.0,0.0,0.0,4.0,156.0,0
0.046,0.0,0.0,0.096,0.0,0.196,0.0,0.012,0.055999999999999994,0.0,0.0,0.02,0.032,0.155,0.069,0.278,0.01,0.0,0.0,0.027000000000000003,0.0,0.004,0.0,69.0,0
0.001,0.028999999999999998,0.01,0.109,0.0,0.121,0.0,0.159,0.051,0.0,0.039,0.0,0.028999999999999998,0.07,0.105,0.168,0.028999999999999998,0.0,0.07400000000000001,0.0,0.0,0.006,1.0,81.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,21.0,65.0,1
0.009000000000000001,0.0,0.0,0.042,0.0,0.235,0.0,0.0,0.087,0.0,0.0,0.087,0.08,0.0,0.011000000000000001,0.395,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,3.0,117.0,1
0.0,0.013000000000000001,0.0,0.14800000000000002,0.0,0.146,0.0,0.057999999999999996,0.0,0.0,0.0,0.063,0.0,0.036000000000000004,0.05,0.47100000000000003,0.0,0.0,0.015,0.0,0.0,0.0,0.0,211.0,1
0.07,0.017,0.053,0.147,0.0,0.281,0.0,0.046,0.032,0.0,0.0,0.083,0.012,0.004,0.039,0.191,0.0,0.0,0.025,0.0,0.0,0.0,4.0,156.0,0
0.064,0.0,0.022000000000000002,0.289,0.0,0.057999999999999996,0.0,0.05,0.128,0.0,0.0,0.042,0.03,0.092,0.10099999999999999,0.113,0.0,0.0,0.011000000000000001,0.0,0.0,0.001,2.0,137.0,0
0.012,0.01,0.062,0.12,0.0,0.048,0.0,0.152,0.011000000000000001,0.0,0.0,0.086,0.040999999999999995,0.081,0.134,0.218,0.003,0.0,0.0,0.021,0.0,0.0,8.0,62.0,1
0.0,0.001,0.039,0.2,0.0,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.048,0.03,0.011000000000000001,0.057999999999999996,0.426,0.0,0.0,0.012,0.006,0.0,0.0,9.0,97.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.005,0.0,0.154,0.34299999999999997,0.0,0.0,0.006999999999999999,0.125,0.098,0.0,0.0,0.067,0.027999999999999997,0.0,0.073,0.096,0.0,0.001,0.002,0.0,0.0,0.0,31.0,203.0,1
0.0,0.127,0.0,0.166,0.038,0.0,0.0,0.019,0.0,0.0,0.019,0.07400000000000001,0.063,0.11,0.016,0.037000000000000005,0.012,0.0,0.319,0.0,0.0,0.0,14.0,220.0,1
0.009000000000000001,0.026000000000000002,0.040999999999999995,0.26,0.0,0.204,0.0,0.037000000000000005,0.067,0.023,0.0,0.037000000000000005,0.03,0.024,0.066,0.145,0.013999999999999999,0.0,0.018000000000000002,0.0,0.0,0.0,24.0,227.0,0
0.05,0.006999999999999999,0.0,0.157,0.0,0.157,0.0,0.065,0.11,0.0,0.0,0.064,0.061,0.0,0.033,0.247,0.016,0.0,0.034,0.0,0.0,0.0,6.0,77.0,1
0.107,0.006999999999999999,0.05,0.096,0.0,0.158,0.0,0.08,0.10400000000000001,0.0,0.0,0.043,0.017,0.015,0.042,0.233,0.028999999999999998,0.0,0.02,0.0,0.0,0.0,17.0,99.0,0
0.02,0.0,0.047,0.095,0.08900000000000001,0.0,0.0,0.06,0.0,0.0,0.017,0.10300000000000001,0.03,0.06,0.06,0.35200000000000004,0.0,0.0,0.048,0.0,0.0,0.019,41.0,178.0,1
0.0,0.002,0.043,0.124,0.0,0.069,0.0,0.057,0.10300000000000001,0.0,0.0,0.114,0.008,0.071,0.036000000000000004,0.284,0.013000000000000001,0.0,0.078,0.0,0.0,0.0,23.0,140.0,1
0.0,0.055,0.113,0.305,0.0,0.0,0.036000000000000004,0.049,0.091,0.0,0.0,0.105,0.049,0.048,0.044000000000000004,0.067,0.026000000000000002,0.0,0.0,0.012,0.0,0.0,16.0,145.0,0
0.0,0.019,0.062,0.223,0.0,0.012,0.0,0.073,0.16699999999999998,0.0,0.0,0.092,0.040999999999999995,0.145,0.04,0.11,0.01,0.0,0.006,0.0,0.0,0.0,11.0,168.0,0
0.157,0.0,0.07,0.068,0.0,0.165,0.0,0.018000000000000002,0.085,0.0,0.0,0.048,0.017,0.035,0.09,0.179,0.023,0.0,0.032,0.0,0.0,0.012,0.0,114.0,1
0.0,0.004,0.01,0.292,0.0,0.09699999999999999,0.0,0.044000000000000004,0.11800000000000001,0.0,0.013000000000000001,0.099,0.015,0.023,0.048,0.212,0.0,0.0,0.024,0.0,0.0,0.001,21.0,171.0,1
0.019,0.0,0.03,0.158,0.0,0.026000000000000002,0.0,0.07400000000000001,0.079,0.022000000000000002,0.0,0.102,0.09699999999999999,0.02,0.044000000000000004,0.215,0.009000000000000001,0.0,0.10300000000000001,0.0,0.0,0.0,27.0,143.0,0
0.028999999999999998,0.0,0.001,0.011000000000000001,0.115,0.0,0.0,0.086,0.04,0.0,0.0,0.142,0.024,0.121,0.069,0.254,0.0,0.0,0.0,0.109,0.0,0.0,10.0,73.0,1
0.053,0.0,0.015,0.081,0.0,0.065,0.0,0.092,0.013999999999999999,0.0,0.0,0.087,0.017,0.034,0.044000000000000004,0.447,0.025,0.0,0.026000000000000002,0.0,0.0,0.0,5.0,145.0,1
0.003,0.027999999999999997,0.048,0.057,0.0,0.141,0.0,0.051,0.032,0.0,0.0,0.065,0.0,0.122,0.077,0.316,0.0,0.0,0.062,0.0,0.0,0.0,11.0,101.0,1
0.004,0.004,0.0,0.087,0.0,0.275,0.0,0.0,0.011000000000000001,0.0,0.133,0.017,0.105,0.013999999999999999,0.087,0.135,0.025,0.0,0.10300000000000001,0.0,0.0,0.0,73.0,42.0,1
0.0,0.133,0.02,0.13,0.0,0.03,0.0,0.044000000000000004,0.091,0.0,0.0,0.055,0.015,0.235,0.09300000000000001,0.113,0.003,0.0,0.039,0.0,0.0,0.0,12.0,44.0,0
0.032,0.017,0.038,0.079,0.0,0.184,0.0,0.086,0.07400000000000001,0.0,0.0,0.099,0.028999999999999998,0.001,0.046,0.22899999999999998,0.03,0.0,0.059000000000000004,0.0,0.0,0.0,1.0,40.0,1
0.057,0.0,0.005,0.24100000000000002,0.0,0.001,0.0,0.102,0.03,0.0,0.0,0.083,0.026000000000000002,0.0,0.187,0.262,0.006,0.0,0.001,0.0,0.0,0.0,1.0,157.0,0
0.006999999999999999,0.0,0.001,0.062,0.0,0.073,0.0,0.002,0.0,0.0,0.0,0.136,0.085,0.0,0.013999999999999999,0.564,0.004,0.0,0.0,0.052000000000000005,0.0,0.0,13.0,129.0,1
0.009000000000000001,0.0,0.016,0.209,0.0,0.156,0.0,0.035,0.053,0.0,0.0,0.086,0.039,0.01,0.096,0.249,0.01,0.0,0.03,0.0,0.0,0.0,0.0,62.0,0
0.037000000000000005,0.01,0.03,0.147,0.10099999999999999,0.152,0.0,0.004,0.0,0.0,0.0,0.085,0.075,0.0,0.013000000000000001,0.187,0.0,0.006,0.154,0.0,0.0,0.0,12.0,41.0,1
0.043,0.0,0.022000000000000002,0.188,0.0,0.248,0.0,0.037000000000000005,0.003,0.0,0.0,0.057999999999999996,0.02,0.0,0.10099999999999999,0.257,0.008,0.0,0.0,0.015,0.0,0.0,45.0,318.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.004,0.019,0.0,0.142,0.013999999999999999,0.0,0.0,0.07,0.001,0.0,0.0,0.042,0.127,0.1,0.031,0.23,0.0,0.0,0.21100000000000002,0.0,0.009000000000000001,0.0,2.0,109.0,1
0.026000000000000002,0.0,0.055,0.278,0.0,0.0,0.0,0.16699999999999998,0.053,0.018000000000000002,0.0,0.059000000000000004,0.0,0.036000000000000004,0.10800000000000001,0.165,0.004,0.0,0.031,0.0,0.0,0.0,10.0,70.0,0
0.0,0.015,0.015,0.203,0.0,0.064,0.0,0.001,0.0,0.0,0.131,0.027999999999999997,0.10800000000000001,0.07400000000000001,0.009000000000000001,0.228,0.0,0.0,0.122,0.0,0.0,0.0,32.0,162.0,1
0.006999999999999999,0.026000000000000002,0.04,0.037000000000000005,0.0,0.09300000000000001,0.0,0.048,0.054000000000000006,0.0,0.037000000000000005,0.0,0.0,0.27899999999999997,0.032,0.33399999999999996,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,4.0,103.0,1
0.026000000000000002,0.0,0.0,0.094,0.0,0.079,0.0,0.0,0.02,0.013000000000000001,0.0,0.038,0.02,0.14400000000000002,0.11199999999999999,0.192,0.035,0.0,0.22699999999999998,0.0,0.0,0.0,18.0,119.0,1
0.013000000000000001,0.0,0.0,0.022000000000000002,0.0,0.21,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.035,0.38,0.092,0.013000000000000001,0.008,0.0,0.198,0.0,0.0,0.001,0.0,180.0,1
0.01,0.0,0.013000000000000001,0.397,0.0,0.069,0.0,0.055999999999999994,0.10400000000000001,0.052000000000000005,0.0,0.096,0.019,0.0,0.066,0.068,0.013999999999999999,0.0,0.035,0.0,0.0,0.0,5.0,87.0,0
0.006,0.0,0.0,0.129,0.0,0.153,0.0,0.01,0.053,0.0,0.0,0.057999999999999996,0.024,0.024,0.038,0.38299999999999995,0.006999999999999999,0.0,0.11,0.0,0.0,0.004,0.0,26.0,1
0.035,0.023,0.0,0.161,0.0,0.183,0.0,0.063,0.063,0.0,0.0,0.033,0.038,0.039,0.109,0.193,0.012,0.0,0.047,0.0,0.0,0.0,4.0,94.0,0
0.14300000000000002,0.0,0.121,0.109,0.0,0.0,0.0,0.064,0.015,0.0,0.068,0.017,0.091,0.006,0.099,0.18899999999999997,0.0,0.0,0.079,0.0,0.0,0.0,9.0,127.0,1
0.083,0.036000000000000004,0.006999999999999999,0.14,0.0,0.14,0.0,0.12300000000000001,0.06,0.0,0.0,0.048,0.040999999999999995,0.066,0.07200000000000001,0.157,0.002,0.0,0.025,0.0,0.0,0.0,0.0,81.0,0
0.027999999999999997,0.018000000000000002,0.018000000000000002,0.086,0.0,0.32299999999999995,0.0,0.016,0.067,0.0,0.0,0.043,0.040999999999999995,0.0,0.03,0.243,0.078,0.0,0.008,0.0,0.0,0.002,6.0,60.0,0
0.017,0.0,0.031,0.141,0.0,0.182,0.0,0.032,0.079,0.0,0.0,0.109,0.075,0.0,0.017,0.233,0.02,0.0,0.064,0.0,0.0,0.0,1.0,21.0,0
0.027000000000000003,0.0,0.0,0.009000000000000001,0.069,0.0,0.008,0.006,0.044000000000000004,0.0,0.048,0.0,0.005,0.568,0.0,0.201,0.0,0.0,0.015,0.0,0.0,0.0,12.0,64.0,1
0.046,0.0,0.023,0.107,0.0,0.175,0.0,0.024,0.094,0.0,0.0,0.037000000000000005,0.026000000000000002,0.105,0.12300000000000001,0.192,0.026000000000000002,0.0,0.022000000000000002,0.0,0.0,0.0,8.0,160.0,0
0.0,0.034,0.026000000000000002,0.049,0.0,0.345,0.0,0.0,0.078,0.0,0.0,0.063,0.021,0.0,0.013999999999999999,0.247,0.09300000000000001,0.0,0.03,0.0,0.0,0.0,1.0,53.0,0
0.009000000000000001,0.005,0.0,0.132,0.0,0.16399999999999998,0.0,0.027999999999999997,0.031,0.001,0.0,0.061,0.08900000000000001,0.0,0.092,0.278,0.0,0.002,0.107,0.0,0.0,0.0,0.0,45.0,1
0.0,0.01,0.003,0.165,0.0,0.13,0.0,0.004,0.0,0.0,0.0,0.059000000000000004,0.07,0.066,0.067,0.145,0.0,0.0,0.26899999999999996,0.0,0.004,0.006999999999999999,16.0,117.0,1
0.034,0.017,0.0,0.064,0.0,0.368,0.0,0.0,0.0,0.0,0.078,0.01,0.078,0.052000000000000005,0.023,0.159,0.02,0.0,0.09699999999999999,0.0,0.0,0.001,41.0,66.0,1
0.018000000000000002,0.0,0.0,0.126,0.0,0.20199999999999999,0.0,0.006999999999999999,0.065,0.0,0.013000000000000001,0.008,0.077,0.187,0.062,0.16699999999999998,0.032,0.0,0.037000000000000005,0.0,0.0,0.0,5.0,93.0,0
0.0,0.026000000000000002,0.0,0.109,0.0,0.128,0.0,0.022000000000000002,0.0,0.0,0.0,0.102,0.114,0.0,0.063,0.252,0.0,0.001,0.183,0.0,0.0,0.0,7.0,140.0,1
0.015,0.0,0.069,0.109,0.042,0.0,0.0,0.06,0.0,0.0,0.114,0.055,0.064,0.0,0.069,0.324,0.004,0.0,0.075,0.0,0.0,0.0,6.0,140.0,1
0.038,0.0,0.001,0.129,0.0,0.174,0.0,0.002,0.0,0.0,0.021,0.026000000000000002,0.10800000000000001,0.0,0.003,0.284,0.0,0.004,0.21100000000000002,0.0,0.0,0.0,8.0,88.0,1
0.10300000000000001,0.0,0.095,0.12,0.0,0.14300000000000002,0.0,0.187,0.0,0.0,0.0,0.043,0.009000000000000001,0.026000000000000002,0.049,0.19699999999999998,0.015,0.0,0.012,0.0,0.0,0.0,5.0,16.0,0
0.004,0.017,0.0,0.121,0.0,0.267,0.0,0.008,0.013000000000000001,0.0,0.038,0.013000000000000001,0.065,0.162,0.0,0.135,0.013999999999999999,0.027000000000000003,0.113,0.0,0.004,0.0,2.0,31.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,3.0,8.0,1
0.0,0.168,0.035,0.08199999999999999,0.08900000000000001,0.131,0.0,0.0,0.0,0.0,0.0,0.069,0.027000000000000003,0.08900000000000001,0.006,0.15,0.0,0.004,0.15,0.0,0.0,0.0,0.0,6.0,1
0.0,0.07200000000000001,0.031,0.3,0.0,0.08900000000000001,0.0,0.08800000000000001,0.0,0.0,0.063,0.013999999999999999,0.061,0.0,0.006,0.223,0.0,0.009000000000000001,0.0,0.044000000000000004,0.0,0.0,5.0,13.0,1
0.003,0.049,0.154,0.12300000000000001,0.0,0.23600000000000002,0.0,0.11900000000000001,0.006,0.002,0.0,0.09,0.012,0.02,0.065,0.10400000000000001,0.004,0.0,0.006,0.0,0.0,0.006,5.0,8.0,0
0.0,0.04,0.0,0.03,0.0,0.17600000000000002,0.0,0.098,0.0,0.0,0.11199999999999999,0.036000000000000004,0.111,0.28,0.0,0.013999999999999999,0.0,0.027999999999999997,0.015,0.0,0.059000000000000004,0.0,5.0,9.0,1
0.0,0.031,0.18100000000000002,0.107,0.0,0.052000000000000005,0.0,0.015,0.128,0.0,0.0,0.042,0.07200000000000001,0.0,0.0,0.214,0.1,0.028999999999999998,0.031,0.0,0.0,0.0,5.0,5.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.0,0.055999999999999994,0.006999999999999999,0.145,0.0,0.086,0.0,0.094,0.095,0.0,0.0,0.040999999999999995,0.068,0.12,0.002,0.171,0.038,0.055,0.024,0.0,0.0,0.0,5.0,23.0,0
0.044000000000000004,0.0,0.0,0.081,0.0,0.061,0.011000000000000001,0.008,0.031,0.0,0.111,0.0,0.063,0.159,0.0,0.096,0.0,0.002,0.32799999999999996,0.0,0.005,0.0,1.0,20.0,0
0.08800000000000001,0.0,0.012,0.069,0.0,0.161,0.0,0.035,0.028999999999999998,0.0,0.0,0.078,0.075,0.006999999999999999,0.0,0.19399999999999998,0.044000000000000004,0.077,0.128,0.0,0.0,0.002,0.0,4.0,1
0.0,0.046,0.003,0.132,0.0,0.062,0.0,0.084,0.0,0.0,0.0,0.035,0.14800000000000002,0.021,0.005,0.408,0.0,0.016,0.04,0.0,0.0,0.0,5.0,18.0,1
0.161,0.0,0.20199999999999999,0.084,0.0,0.09300000000000001,0.0,0.08900000000000001,0.013999999999999999,0.0,0.0,0.01,0.021,0.11199999999999999,0.033,0.135,0.0,0.016,0.0,0.03,0.0,0.0,5.0,27.0,0
0.012,0.013999999999999999,0.004,0.156,0.0,0.156,0.025,0.083,0.057999999999999996,0.0,0.021,0.036000000000000004,0.0,0.11900000000000001,0.037000000000000005,0.237,0.006999999999999999,0.0,0.0,0.036000000000000004,0.0,0.0,1286.0,4940.0,0
0.069,0.0,0.081,0.188,0.0,0.054000000000000006,0.0,0.039,0.106,0.0,0.015,0.012,0.057999999999999996,0.057999999999999996,0.027000000000000003,0.20199999999999999,0.0,0.027000000000000003,0.0,0.042,0.0,0.023,2.0,57.0,1
0.034,0.0,0.11599999999999999,0.281,0.0,0.0,0.039,0.071,0.07400000000000001,0.0,0.0,0.122,0.0,0.10800000000000001,0.027000000000000003,0.11900000000000001,0.0,0.0,0.0,0.01,0.0,0.0,12.0,134.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,139.0,14615.0,0
0.0,0.006,0.077,0.069,0.0,0.028999999999999998,0.0,0.043,0.075,0.0,0.0,0.069,0.008,0.312,0.008,0.132,0.052000000000000005,0.0,0.0,0.042,0.0,0.078,3.0,1711.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.045,0.036000000000000004,0.036000000000000004,0.135,0.0,0.126,0.0,0.095,0.075,0.0,0.0,0.048,0.064,0.013000000000000001,0.053,0.094,0.0,0.019,0.0,0.11900000000000001,0.0,0.040999999999999995,287.0,782.0,0
0.018000000000000002,0.0,0.07200000000000001,0.075,0.0,0.02,0.0,0.057999999999999996,0.11,0.0,0.0,0.043,0.0,0.25,0.057,0.271,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,6.0,40.0,1
0.28600000000000003,0.0,0.20199999999999999,0.138,0.0,0.08199999999999999,0.0,0.07200000000000001,0.012,0.0,0.037000000000000005,0.015,0.032,0.0,0.0,0.031,0.024,0.02,0.0,0.04,0.0,0.009000000000000001,5.0,24.0,1
0.028999999999999998,0.006999999999999999,0.043,0.221,0.0,0.0,0.0,0.043,0.10800000000000001,0.0,0.0,0.08800000000000001,0.0,0.18100000000000002,0.027000000000000003,0.213,0.0,0.0,0.040999999999999995,0.0,0.0,0.0,2.0,54.0,0
0.037000000000000005,0.0,0.073,0.163,0.0,0.15,0.0,0.166,0.02,0.0,0.0,0.05,0.021,0.038,0.086,0.126,0.027999999999999997,0.0,0.0,0.034,0.0,0.006999999999999999,8.0,227.0,0
0.015,0.002,0.013999999999999999,0.075,0.0,0.08199999999999999,0.04,0.006999999999999999,0.013000000000000001,0.0,0.079,0.0,0.0,0.195,0.1,0.289,0.048,0.021,0.011000000000000001,0.008,0.0,0.0,1.0,173.0,0
0.031,0.001,0.001,0.405,0.0,0.0,0.10400000000000001,0.037000000000000005,0.027999999999999997,0.0,0.0,0.038,0.015,0.071,0.067,0.158,0.016,0.0,0.028999999999999998,0.0,0.0,0.0,5.0,225.0,0
0.0,0.002,0.0,0.154,0.0,0.07200000000000001,0.0,0.015,0.0,0.0,0.005,0.047,0.027999999999999997,0.0,0.009000000000000001,0.6559999999999999,0.0,0.0,0.012,0.0,0.0,0.0,16.0,25.0,1
0.0,0.0,0.004,0.017,0.0,0.069,0.0,0.009000000000000001,0.0,0.0,0.0,0.042,0.034,0.0,0.02,0.613,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,5.0,20.0,1
0.0,0.016,0.0,0.011000000000000001,0.0,0.069,0.0,0.002,0.0,0.0,0.024,0.018000000000000002,0.23800000000000002,0.0,0.022000000000000002,0.55,0.0,0.0,0.040999999999999995,0.0,0.009000000000000001,0.0,1.0,49.0,1
0.0,0.017,0.0,0.017,0.002,0.046,0.0,0.01,0.0,0.0,0.0,0.043,0.32799999999999996,0.0,0.0,0.386,0.0,0.006,0.0,0.13699999999999998,0.006999999999999999,0.0,1.0,31.0,1
0.023,0.0,0.0,0.045,0.0,0.16699999999999998,0.0,0.009000000000000001,0.0,0.0,0.0,0.125,0.064,0.0,0.006,0.371,0.0,0.0,0.0,0.165,0.004,0.02,5.0,43.0,1
0.004,0.021,0.0,0.051,0.0,0.263,0.0,0.040999999999999995,0.001,0.0,0.0,0.026000000000000002,0.044000000000000004,0.0,0.091,0.40299999999999997,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,21.0,73.0,1
