AS,LOH_n_seg,LOH_frac_altered,MutationsSilent,MutationsNonSilent,CNV_segs,CNV_frac,HRD,purity,Neoantigen_num,numberOfBindingExpressedPMHC
12,45,0.22161173923204444,1.3998353909999999,4.1120164611000005,209.0,0.4310985422791839,36,0.34,1.0,190.0
7,23,0.1438258662877653,1.7747880587,5.4146076368,93.0,0.3170518067904073,26,0.71,7.0,275.0
11,34,0.2581826232634173,0.5869835861,1.907696655,143.0,0.34185676465468223,22,0.53,8.0,83.0
25,45,0.4522586724410646,5.0105697671,13.182570459,233.0,0.7539172415250766,36,0.62,49.0,844.0
9,28,0.35983093378728354,2.409343953,7.1692673723,111.0,0.430337691473141,30,0.39,12.0,270.0
20,21,0.3030494544031977,0.34983884670000004,1.1661294891,94.0,0.5822513327296466,12,0.41,7.0,39.0
16,12,0.11448477722133885,1.0972999865000002,2.5411157583,68.0,0.3486970371081701,16,0.45,3.0,79.0
10,47,0.5035296579198922,2.4082093032,8.387211711,154.0,0.9136571927571442,58,0.65,10.0,397.0
2,19,0.15310572694536062,0.35555242670000003,1.4222097068000001,76.0,0.06886357092426214,4,0.16,5.0,36.0
9,19,0.2786976778166081,1.1377754476000002,2.6737723019,79.0,0.2252527140249013,17,0.24,0.0,94.0
16,24,0.23099523159240226,1.5287305583000002,2.9709291982,120.0,0.37222197166546384,23,0.37,3.0,94.0
9,23,0.2925082541250916,0.6700676972,2.4472037638,133.0,0.5610237061587198,21,0.66,66.0,82.0
4,5,0.06663783218667048,0.6447101634,2.1392655421,59.0,0.11903888275309445,5,0.21,0.0,65.0
22,45,0.2961814823457978,0.9033629209,2.7947790366,159.0,0.6724612678644951,40,0.33,13.0,114.0
3,13,0.11142960658397708,0.37983717899999997,0.9349838252,68.0,0.13103692796521246,15,0.51,3.0,25.0
7,9,0.11448328748125165,1.6235242636000002,4.3197342012,76.0,0.13836380282617172,9,0.31,1.0,132.0
11,36,0.27978544531234634,5.4043229532,17.417192996,136.0,0.33734333849930354,29,0.4,9.0,701.0
24,23,0.2554131683617126,0.9101165116,2.3193291748,129.0,0.7391799466024128,32,0.41,12.0,210.0
18,28,0.1608997529359591,1.4323174187999999,3.1861754827,182.0,0.6413577146302233,35,0.47,23.0,160.0
4,8,0.15847138039020664,0.05733694599999999,0.4586955679,62.0,0.023769323719782333,3,0.23,5.0,23.0
0,0,0.0,0.0,0.0,45.0,0.3962085837040203,0,0.26,5.0,63.0
0,19,0.02107226043569733,1.2988251838,3.6078477327,43.0,8.071875123613891,3,0.2,5.0,130.0
1,7,0.11744927367952925,1.7208967914,3.3542903561,46.0,0.013583307771080235,8,0.24,5.0,63.0
28,22,0.4116548952333821,0.4644514519,0.8708464723999999,96.0,0.23949660392359845,19,0.18,5.0,52.0
16,26,0.37317003292492507,2.9300833283,8.6126691772,142.0,0.8836274414832289,30,0.79,17.0,272.0
19,52,0.4021282548961295,1.8922754772,7.3917010829,262.0,0.6599779915132409,49,0.51,9.0,123.0
7,16,0.17158746883807005,1.0141770065,1.7675656399000002,67.0,0.1890274317635277,15,0.33,4.0,85.0
9,20,0.18496404246793802,7.2611130827,24.833006743000002,133.0,0.2664293333937669,20,0.61,124.0,1334.0
10,19,0.23446550833321594,1.1537164075,2.9146519767,87.0,0.3444833679953294,18,0.4,12.0,75.0
1,10,0.01811769427758823,0.14226136039999998,0.3698795371,76.0,0.06941174786208143,5,0.79,22.0,8.0
7,17,0.09282505213472253,0.2001081785,1.2578228362000001,105.0,0.22414923861647576,2,0.62,5.0,41.0
2,4,0.026796672279840027,0.1995410669,0.6271290676,57.0,0.09369345146751527,6,0.77,5.0,22.0
5,28,0.10483330782810538,0.3711401319,0.5709848183,192.0,0.2599383454643754,24,0.83,5.0,72.0
1,5,0.0602593740033107,0.08638979470000001,0.5471353662,65.0,0.06030701534032463,7,0.74,0.0,33.0
2,5,0.06710476654952073,0.3516533701,0.9670467678,51.0,0.0593449793300152,7,0.86,1.0,67.0
0,15,0.0069910557123179645,0.20301365649999997,0.6670448714,145.0,0.057788395008759236,8,0.55,0.0,38.0
1,6,0.0975017906132874,0.18032405489999997,0.6010801832,61.0,0.059023708651495976,3,0.91,4.0,12.0
8,13,0.07481639500223378,0.17179549219999998,1.0307729534,94.0,0.18612316058815626,9,0.81,0.0,66.0
6,6,0.08408665854674655,0.20382176289999998,0.6988174726999999,71.0,0.2133542078361392,3,0.89,1.0,29.0
9,38,0.16117822694597514,0.48883916920000003,0.8914126026000001,175.0,0.30573906567729786,10,0.65,0.0,24.0
7,13,0.07343620440257398,0.5009585529,1.3776360204,94.0,0.1517732569277693,5,0.89,0.0,52.0
6,22,0.0611164554502581,0.5165220925999999,0.8321744825,109.0,0.1800718961176019,11,0.68,0.0,37.0
0,19,0.0013793594204505534,0.151175506,0.5744669227,64.0,0.057426925364992165,3,0.53,5.0,24.0
19,14,0.10952487156258484,0.6324866656,1.7249636335,98.0,0.6704224066737837,18,0.61,5.0,63.0
8,39,0.0958292128319116,0.1138088001,0.9389226011,199.0,0.445056498410562,28,0.25,0.0,71.0
1,2,0.0010393811484455788,0.21278642120000002,0.6383592635,81.0,0.06671281328075072,1,0.73,2.0,46.0
2,6,0.08114174773683462,0.20087862010000002,0.4591511317,63.0,0.1704310612123878,8,0.98,2.0,26.0
0,0,0.0,0.0,0.0,51.0,9.890803003070587,0,0.28,5.0,63.0
2,4,0.053862776119641805,0.3434955932,0.8301143503,73.0,0.14461503847043833,4,0.82,2.0,31.0
22,24,0.2600629869102269,1.3086026027,3.9827035735000003,179.0,0.6216503215108345,31,0.4,21.0,206.0
15,14,0.3832590479645596,0.7656955029000001,2.4388819723,63.0,0.3628354463829768,12,0.33,0.0,78.0
12,49,0.2187760234677595,1.3246497189,3.7766609008,262.0,0.5987228229881023,54,0.47,20.0,154.0
18,75,0.2244641302146505,2.2721690633000002,6.0072414962,317.0,0.6732910668871173,44,0.75,1.0,190.0
14,95,0.2914024296350424,1.0195894012,2.5189855793,179.0,0.8722649735555396,38,0.9,9.0,97.0
5,36,0.07553044452183205,1.7011423413999998,6.136263445700001,71.0,0.20522837599570531,13,0.73,12.0,185.0
18,62,0.150158145728677,1.981463609,5.5997884601,176.0,0.5369670075130373,28,0.47,1.0,205.0
6,61,0.16717131992805162,1.1325399921,2.571171874,120.0,0.1870983216907064,5,0.69,4.0,81.0
22,40,0.3714187330221312,1.2818215245,3.4181907321,255.0,0.7278405524704613,39,0.57,14.0,247.0
13,44,0.3209248746966484,0.47189158924999997,1.4233924138499998,252.0,0.5147870662792229,44,0.35,5.0,63.0
21,54,0.4113689268056361,2.5842927059,6.7376202688,260.0,0.7025483444836405,56,0.47,3.0,271.0
19,57,0.4083251572475903,0.9414109265999999,3.6745394231,230.0,0.7495467627368039,31,0.58,4.0,142.0
19,21,0.2079002609906392,1.1165081708,2.8063583752,148.0,0.8857552196938143,21,0.66,5.0,169.0
12,44,0.2355911659289928,0.7967298790999999,2.3617349988,221.0,0.34632224975197323,26,0.68,5.0,195.0
17,8,0.1798636941456267,1.0562661192,2.7462919099,63.0,0.5252690189742346,19,0.47,25.0,128.0
24,52,0.3868484782161769,0.8675995655,2.9746270817,249.0,0.7425523559845544,38,0.69,17.0,191.0
8,29,0.2712421773080616,3.1218757512,9.1687522062,156.0,0.4229321662044361,22,0.63,14.0,365.0
17,25,0.28348528966070835,1.7783373111,6.1253840715,128.0,0.9477130551781402,4,0.85,21.0,135.0
1,20,0.08653842488148218,0.6563947359000001,1.1986338656,153.0,0.09083046095375684,20,0.58,1.0,110.0
26,26,0.2371982949764753,1.5033821616999998,2.9489419326,176.0,0.5909454593046549,22,0.27,28.0,245.0
15,33,0.1559499061682519,0.846522865,2.8721311491000003,180.0,0.4220695169228879,38,0.26,5.0,81.0
12,22,0.24651563201480625,1.7049113808,4.6276166051,167.0,0.3747226943787101,27,0.4,0.0,166.0
0,19,1.8948277538162478e-05,0.2439086557,0.2439086557,59.0,0.00066721936387715,0,1.0,5.0,36.0
14,43,0.25366561130694865,0.7310364351,1.3706933159,283.0,0.5327551828308115,35,0.7,5.0,47.0
6,15,0.1876949207444165,0.7004394618,1.8576872683,120.0,0.2937367670242377,19,0.55,2.0,62.0
24,14,0.12401694549747196,1.1603707140000001,1.9543085709999999,113.0,0.8184403278820429,12,0.66,0.0,89.0
16,36,0.32763029903642304,1.4305040991999998,4.4107209726,225.0,0.4930001452168265,47,0.38,7.0,150.0
8,28,0.19865443751882192,0.18151746789999998,0.7563227828,253.0,0.3199779200529449,26,0.86,5.0,21.0
24,15,0.2993863762674576,0.6813590186,2.5476902433,136.0,0.7324720403364584,17,0.56,13.0,104.0
9,13,0.05572666952322313,0.5151158004999999,1.2423381070000001,129.0,0.24563579744102204,11,0.73,4.0,57.0
3,2,0.00033847966560319846,0.6958411059999999,1.9362535122,68.0,0.09837871396969357,1,0.37,122.0,96.0
16,62,0.3205605889014008,2.1600587731,5.5370520662,328.0,0.9243385294640416,35,0.7,3.0,89.0
24,46,0.23452916904533624,0.9414045120000001,2.853632427,226.0,0.8160384024110975,47,0.48,0.0,96.0
10,14,0.12283349554036747,0.6442913647,2.372163661,65.0,0.1989075658967568,20,0.44,4.0,92.0
11,45,0.3350568361438294,1.8618725792,5.6742783367,238.0,0.8880017879575584,33,0.8,27.0,325.0
9,45,0.21506007414641606,2.3290347116,6.8661153186,212.0,0.36615903367534497,33,0.62,8.0,315.0
21,36,0.26320268385165146,0.9832747282,3.2679424791000002,186.0,0.4915566884323811,38,0.28,18.0,168.0
3,6,0.0416543330169981,0.9009336026000001,3.4874849134,55.0,0.005027461545734347,5,0.23,12.0,80.0
5,17,0.16905729079313758,0.3561456282,0.9200428728,95.0,0.3492351481930478,14,0.46,8.0,21.0
20,22,0.2738116829564352,1.1252624045,3.286950708,150.0,0.8029008174869678,29,0.6,1.0,166.0
16,55,0.3023226622132357,1.3146421496,3.4658747581,247.0,0.615166047948309,37,0.56,1.0,133.0
8,25,0.2139316261831119,1.8071860713999999,5.6547435137,112.0,0.2301317099780471,10,0.44,11.0,154.0
2,4,0.09396961143555284,0.35344484579999996,1.2665106973,60.0,0.04983289694193792,8,0.21,0.0,26.0
27,34,0.2708611278158609,1.2686738089,3.1274284593,166.0,0.6338990407780921,30,0.4,24.0,85.0
11,104,0.32954262829993963,1.8025781537,4.7871747687,389.0,0.9150682093014564,52,0.84,26.0,208.0
21,16,0.2118413678631989,0.5360953123,1.4295874994,146.0,0.5790525444337233,26,0.44,12.0,64.0
13,10,0.11823097137534495,1.1100275842,3.2700812614999997,178.0,0.4427123214773583,18,0.63,4.0,44.0
5,16,0.1927665259838678,1.4448384988,4.1575964964,80.0,0.1630911048735191,12,0.51,5.0,76.0
4,26,0.10342732591330143,0.7069069522,2.8865367214999997,114.0,0.14309091514119265,13,0.45,3.0,95.0
17,27,0.32806725007588383,0.9697044353000001,3.2323481175,158.0,0.4774546260671382,22,0.49,14.0,216.0
0,2,0.032382138260698606,1.0246930831999999,2.5178172901,53.0,0.006647483757273118,3,0.5,5.0,58.0
11,44,0.2305511450768505,2.0205734792,4.421834715299999,258.0,0.4795139203101177,24,0.58,10.0,153.0
14,10,0.16565995695431476,0.5535147854,1.4857502134,94.0,0.41589672825586105,12,0.4,5.0,52.0
9,26,0.3124099481921225,1.4145671298,4.4499924291,161.0,0.8398919694088803,34,0.67,27.0,215.0
7,32,0.3146322388164824,4.9338770367,13.767585025,174.0,0.25456200134209683,33,0.57,2.0,542.0
28,60,0.5470807534874923,0.6846356740999999,4.0780472762,273.0,0.8654070760755039,39,0.72,59.0,191.0
8,12,0.1977075530744313,1.2220946685,4.0736488951,60.0,0.2337121258860681,11,0.26,16.0,181.0
20,13,0.017588826047991758,0.49937972630000005,1.1162605647,154.0,0.5141471182969752,15,0.38,0.0,63.0
21,52,0.4296557613089541,0.9668935359999999,3.2815780617000003,184.0,0.6944251678216271,36,0.45,5.0,87.0
8,24,0.1864342103817327,1.9381200553,5.6675328889,155.0,0.4550855360775125,28,0.56,5.0,63.0
3,39,0.244725369152008,0.7349889675,2.0873686678,139.0,0.3746869403827455,27,0.54,6.0,81.0
5,12,0.09944079027771928,2.6433952332,6.9315697227,59.0,0.1744574765905601,12,0.57,15.0,283.0
8,28,0.1613939815528438,0.088326551,0.4710749388,119.0,0.19660949890831847,19,0.59,11.0,13.0
22,26,0.3886689305160005,1.4751221534,4.4548689031999995,89.0,0.6466099365852248,27,0.4,12.0,204.0
20,58,0.21861554507980016,1.0809342825,3.5349472481,177.0,0.6274229421081321,38,0.47,3.0,84.0
10,30,0.26954070232701355,0.4674719436,1.0225948766,150.0,0.666104739518597,24,0.67,1.0,25.0
10,24,0.2662263764487953,0.8410174779999999,2.4940518313999998,92.0,0.3378272092129762,26,0.53,5.0,81.0
12,30,0.2914580231093582,0.8760477165999999,2.4529336064,117.0,0.3713986775052599,19,0.63,21.0,68.0
25,64,0.5123745692661447,1.0748917461,2.7889083141000004,187.0,0.9896887071985616,41,0.45,2.0,154.0
8,11,0.2620264121808897,0.49948598479999995,1.2634057264,68.0,0.4969556217777519,15,0.42,4.0,16.0
0,19,6.531750674792697e-05,0.5211334374000001,1.4475928818000001,53.0,0.00054539325293007,0,0.51,11.0,68.0
19,42,0.32544647968692064,1.1776151956,3.2090014079,180.0,0.6840005600683263,40,0.54,0.0,82.0
11,5,0.11040060722660927,0.6896094164,0.9194792219,52.0,0.304933598995993,8,0.26,1.0,42.0
2,7,0.12183781483749535,0.4458045247,1.3671338758000002,49.0,0.14053038868224738,2,0.25,4.0,69.0
9,25,0.40561948799523656,2.0749602477,7.6861203542,82.0,0.5924207241245057,22,0.5,16.0,190.0
22,33,0.2016220645761936,0.5783408852,1.5615203899,152.0,0.6596040011780484,32,0.45,10.0,117.0
23,38,0.2344952220222656,3.813780605,12.337002412,201.0,0.7048911217907688,28,0.63,14.0,328.0
22,15,0.13732348854441634,0.4675816304,1.7826549659,132.0,0.5368009631137727,24,0.46,30.0,66.0
14,39,0.4653389201288641,2.2047665950999997,7.1654914342,142.0,0.4982739244369648,33,0.39,8.0,300.0
6,18,0.03248251890256095,1.9007958038,5.3162882638,143.0,0.22309951984104026,10,0.65,11.0,177.0
3,19,0.19204006443534088,2.1050337441,5.334674557,103.0,0.11690965935812693,3,0.47,55.0,390.0
9,35,0.20813879563005366,1.2848008382,4.7304030861,203.0,0.2553658106827285,32,0.83,7.0,59.0
26,46,0.3467283217833532,2.0206404615999998,6.3840524729,257.0,0.8492384326944141,47,0.37,51.0,338.0
27,14,0.1373959913514413,0.8720105878,2.7322998419,112.0,0.8471523236274483,19,0.65,20.0,100.0
17,32,0.31318655988336835,0.7683701719,2.8075063973,152.0,0.6427874491509814,43,0.52,69.0,154.0
25,13,0.1771589817418028,0.6955554211,2.8401846363,75.0,0.5401278849231046,9,0.41,11.0,242.0
9,26,0.2180576632662531,1.9630512085,4.5905197492,146.0,0.2822461695992312,25,0.6,21.0,86.0
22,58,0.2432844669317385,1.2567586795999999,2.8200438664,297.0,0.7154671634748924,30,0.39,6.0,133.0
26,29,0.2470997304395127,0.47189158924999997,1.4233924138499998,245.0,0.9594284577484768,28,0.61,5.0,63.0
2,19,0.013617185282312752,0.2430218036,1.0632203907,50.0,0.0369110194334081,3,0.24,20.0,55.0
0,4,0.03827967223255983,1.0698850765999999,2.9345419244,45.0,0.000163208923372311,9,0.24,3.0,59.0
8,29,0.2831415341892196,0.6108595743999999,1.8936646807,121.0,0.3278329075362856,23,0.44,2.0,100.0
9,51,0.3454826379454603,2.5298180438999998,6.590019842799999,190.0,0.4067377152755982,41,0.82,0.0,398.0
24,75,0.18072923122386084,0.8424416618,1.9344956678,228.0,0.6861683443701062,33,0.45,4.0,163.0
23,42,0.4572603830639042,0.7164292617,1.6509022118,199.0,0.7435909089150622,29,0.62,11.0,91.0
13,76,0.4754586415102382,1.4433321983,4.3607057907,321.0,0.8418850869896921,34,0.74,31.0,373.0
19,33,0.2775411109063404,0.9172464956,1.4549427172,210.0,0.5222740312423423,44,0.42,1.0,30.0
14,19,0.2204939854372946,1.1366289631,3.4098868893,102.0,0.4632574410031424,30,0.27,1.0,111.0
19,25,0.11018468992824523,1.1184704047,1.7087742294,120.0,0.5974908363531573,29,0.47,11.0,17.0
19,33,0.2419465260865287,1.7152498875,4.5542841841,240.0,0.5800139649994266,27,0.48,6.0,119.0
1,29,0.17148343133855834,1.2201272949,2.7843930577,134.0,0.10240194493182216,6,0.49,0.0,156.0
3,6,0.02459526359656191,3.66060923,11.535533288,73.0,0.11645425455698992,8,0.5,6.0,312.0
4,10,0.03856379582921633,0.5043064209,1.3349287611,113.0,0.3071369058400272,7,0.52,0.0,57.0
10,65,0.26573781077706154,0.7901259771,2.7800728824000003,209.0,0.5761158231108161,39,0.76,3.0,93.0
14,15,0.1567441090417135,1.3387492982,3.8377479881,91.0,0.5470683411000667,16,0.49,17.0,144.0
14,33,0.4600559253754196,1.0186521614,2.8813303993,105.0,0.2476154454987747,26,0.3,10.0,149.0
10,29,0.13472541703431476,0.7543760829,2.3838284218,154.0,0.2889391709049559,23,0.71,9.0,40.0
25,34,0.28689006781383186,0.5618806393,2.2179498921,160.0,0.7495218453831606,30,0.39,0.0,12.0
19,59,0.5396715628883079,1.1601182059000001,3.2126350318,205.0,0.9532166022990768,50,0.65,12.0,122.0
2,20,0.22141612951519127,0.8628744859999999,2.439851995,96.0,0.2291227030352327,11,0.5,12.0,88.0
11,29,0.1269856236877627,1.2197314348000001,5.652413966,155.0,0.5449064499394163,42,0.45,18.0,136.0
0,32,0.09152834694074256,0.8575891448,3.797894784,51.0,0.000502762193725211,8,0.29,0.0,149.0
2,10,0.09254745880364657,1.3239369118000002,4.0620791611,51.0,0.049823590927719236,3,0.38,3.0,189.0
2,65,0.1170160931338646,2.636171599,7.2262115597,134.0,0.14863657818155493,15,0.54,25.0,170.0
17,78,0.20049727093514474,0.6692270518,2.1240684687,114.0,0.5009400527117084,25,0.43,4.0,49.0
4,16,0.006888672545232806,0.1275701559,0.2551403119,62.0,0.3962085837040203,10,0.21,5.0,13.0
19,136,0.497394327742464,2.2171819616999997,4.9437165363,196.0,0.4956770667864994,51,0.34,2.0,143.0
2,57,0.12588508453348812,0.9557350419,2.7178715255,79.0,0.05517379595715855,10,0.46,5.0,76.0
18,28,0.10894271560892944,4.3281137159,15.440838122,137.0,0.5124602391205634,35,0.42,22.0,582.0
17,106,0.32461923940513066,1.3934399513,2.5445425197,133.0,0.4944278815990455,28,0.34,0.0,39.0
2,23,0.02808381112206604,0.5076306138000001,1.6721949631,80.0,0.1881198858814236,8,0.5,3.0,54.0
18,13,0.04970930204447916,5.5479351926,18.523939171,68.0,0.2770091176964054,27,0.31,43.0,583.0
10,91,0.3581220708254582,0.4474680557,1.8495346302000002,149.0,0.5246510311473233,43,0.48,1.0,69.0
9,59,0.1960902065063656,4.8115635547,14.32213947,97.0,0.2510536881227049,21,0.46,133.0,782.0
7,69,0.10917719820604124,1.8542928619999999,5.1920200136000005,101.0,0.1980676030677772,6,0.57,2.0,161.0
5,19,0.21325370085982706,0.34388068899999996,0.5158210335,68.0,0.1843242088653541,18,0.28,1.0,11.0
26,70,0.2669621089014299,0.2557709238,0.8241507546,81.0,0.7524807520043411,31,0.33,7.0,38.0
5,34,0.13735576424193854,0.7658608907,2.2386702958,60.0,0.11387346928775455,11,0.6,9.0,120.0
11,105,0.3375691874530368,1.1120211318000002,3.456281896,189.0,0.4597482775604858,36,0.47,5.0,116.0
21,199,0.5271969846306769,3.3377049461,6.3826287565,272.0,0.9676240732871222,52,0.58,4.0,254.0
7,106,0.19816145778572766,0.6486720327000001,1.9755011905000002,158.0,0.22163557725318345,24,0.56,2.0,107.0
6,39,0.08361864122940636,0.43945639950000004,1.8164197844999999,87.0,0.11304718724398745,13,0.26,11.0,85.0
5,74,0.18553101026064084,0.4425804268,1.3277412805,118.0,0.1937642686168764,24,0.5,5.0,49.0
11,109,0.2377250475989831,1.2038318378,3.2297927357,162.0,0.29050263788330033,35,0.4,110.0,111.0
2,35,0.1587904244980783,0.48298988119999997,2.3847625386,64.0,0.12821364262516724,15,0.48,0.0,58.0
12,56,0.19271770224160206,0.9110044459000001,2.4979154161,58.0,0.2555581183258516,28,0.35,11.0,85.0
1,2,0.00011410193111234904,0.1508063434,0.3317739555,70.0,0.04199831659302927,5,0.18,5.0,15.0
4,62,0.17374750108529147,4.1569673219,13.060542721,129.0,0.2315934364070463,16,0.64,102.0,284.0
2,16,0.018201023236168658,6.3317280252999995,16.32765051,83.0,0.051445428997572214,5,0.39,19.0,865.0
3,3,0.09541334455313727,1.1038510954,2.2657996168,59.0,0.229914661911087,2,0.63,18.0,132.0
2,10,0.03645104714748599,0.3072361201,1.4523889312,127.0,0.0972553343006953,10,0.52,4.0,68.0
3,19,0.03205079559860118,0.19466204420000002,0.611794996,66.0,0.08476555250457256,3,0.63,3.0,23.0
2,5,0.09097165886942074,0.0,0.0,65.0,0.14863008649037984,6,0.55,5.0,63.0
4,10,0.07382052084980191,0.2816083158,1.0701116000000002,88.0,0.1502758557007782,10,0.8,1.0,33.0
7,2,0.061857956967946284,0.44954316299999997,1.7419797566,51.0,0.239333243751908,3,0.48,30.0,42.0
23,5,0.0359090402494913,0.0,0.0,71.0,0.6148628862618257,10,0.38,5.0,63.0
26,5,0.05916446520794595,0.2226029475,0.8347610529999999,85.0,0.9477236347725628,3,0.58,0.0,47.0
3,11,0.1360705852957942,0.47189158924999997,1.4233924138499998,53.0,0.099586700872377,2,0.58,5.0,63.0
13,19,0.02374289536467964,1.0936857864,2.158590368,79.0,0.8858995217464,7,0.58,24.0,102.0
2,2,0.01977166389381111,0.794878135,2.8851132308,72.0,0.07311439250864207,2,0.56,26.0,106.0
1,0,0.0,0.1480112542,0.5328405151,53.0,0.29987579920781426,1,0.5,7.0,29.0
0,2,0.007751509084125947,0.8739753477,2.9132511588999996,43.0,0.3962085837040203,3,0.19,0.0,77.0
18,51,0.2258682658795401,1.750286883,6.251024582,333.0,0.6436876254044657,42,0.7,30.0,240.0
10,30,0.4690423934733919,0.9298843111,2.7605940485000002,127.0,0.6861324801927905,33,0.55,33.0,207.0
12,30,0.16514647811219568,0.8025009258,2.4966695468999998,65.0,0.2730000254185601,16,0.47,2.0,132.0
3,4,0.08880709039174957,0.6960238967,2.4221631604,76.0,0.11537603152192046,4,0.78,13.0,63.0
32,19,0.2467326097790257,0.47189158924999997,1.4233924138499998,126.0,0.8901195205343182,18,0.61,5.0,63.0
3,3,0.02820014696662292,0.3362560711,1.5691949985,89.0,0.11301557147335455,6,0.41,18.0,70.0
12,10,0.17904979948610694,0.47189158924999997,1.4233924138499998,82.0,0.2857948831285591,13,0.57,5.0,63.0
24,31,0.3330491286532293,0.47189158924999997,1.4233924138499998,211.0,0.6527739300743425,16,0.46,5.0,63.0
4,9,0.2210109403689373,0.7475018695000001,2.463987644,79.0,0.19843538752117296,13,0.93,9.0,120.0
23,10,0.12486808448644733,0.47189158924999997,1.4233924138499998,132.0,0.7760260692494658,11,0.75,5.0,63.0
0,2,0.0182841029791578,0.47189158924999997,1.4233924138499998,65.0,0.1410971152369021,5,0.72,5.0,63.0
2,19,0.05256100058025602,0.47189158924999997,1.4233924138499998,73.0,0.050506884721097337,0,0.42,5.0,63.0
1,3,0.03694618222323897,0.343103229,1.2476481053,43.0,0.09683059194603336,3,0.36,19.0,61.0
5,4,0.129856207066032,0.45798809380000005,1.9464493986000002,60.0,0.18489257068784126,5,0.61,18.0,51.0
