ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1,Virus_HPV
478.1205,0.0,16.1406,530.4878,959.1105,747.4892,698.7088,19.01,2860.8321,163.5007,63.8451,19.7274,274.7489,2.8694,13.2712,14.7059,3533.3572,381.9943,1592.5395,285.1506,2482.0660000000003,108.6801,497.1306,17194.7633,18120.0897,9261.1872,7438.3393,4316.6822,1856.1693,450.8608,2660.6887,250.0,13345.0502,3317.6686,831.7791,6479.9139,1108.3214,308.8235,11.4778,58.4648,0.0,0.0,1.7934,18.6514,1.4347,0.0,0.7174,62.4103,23.6729,0.0,0.0,1816.7145,0.0,0.0,24.0316,141.6786,82.1377,76.0402,10.7604,78.1923,347.9197,232.7834,1079.627,47.3458,360.4735,591.5172,35.1506,12.9125,9.6844,328.5509,7.891,38.3788,1159.9713,1265.4232,4955.165,12.91
398.0037,0.6645,152.82399999999998,1249.1705,1906.3139,2712.6268,3415.2852,81.3954,2960.1353,700.3826,461.7944,182.7244,1043.1902,28.2392,48.1728,542.8576,791.0306,473.7545,3360.1357,486.7114,1706.3104,450.8309,1016.6121,33292.0177,50556.3609,31224.7701,22295.0351,21083.4062,10069.1114,783.3894,15558.4847,528.2396,58800.0488,31699.9233,15239.9529,5775.0879,3495.684,465.1167,400.6648,320.5983,0.0,0.0,10.9635,94.02,13.289000000000001,3.9867,6.6445,389.7013,211.6281,6.3123,0.9967,13801.2839,0.5349,2.1229,421.2628,307.9737,182.3922,255.8142,205.9802,452.8243,953.1569,862.4592,3292.6938,462.1266,972.4261,2729.0687,280.7311,474.41900000000004,55.81399999999999,167.1098,104.9835,77.0765,2029.902,2395.3508,229.5683,12.860999999999999
745.6829,0.4145,113.1606,962.0725,2340.7254,926.0104,3720.2073,86.6321,2097.8238,778.9886,353.9896,133.05700000000002,887.4611,27.3575,59.2746,144.2487,3484.7668,8173.6788,25949.0155,81.658,1778.2218,590.2591,663.2124,36927.6269,63829.9938,42985.9813,7557.7368,6588.1699,8862.5907,310.4663,5510.4663,49.7409,31597.513,11009.0363,1651.8135,8597.7202,2380.5181,1469.8446,150.4663,1036.2694,0.0,0.0,43.5233,44.3523,4.9741,2.0725,1.6580000000000001,103.6269,205.1813,1.2435,0.0,5337.6166,2.5285,9.9067,545.9067,130.1554,162.9016,148.3938,139.6891,713.3679,203.1088,2494.5078,1160.2073,497.4093,410.3627,845.9109,61.3472,82.48700000000001,87.0466,261.9689,21.9689,70.0518,1680.829,543.0052,432.7461,17.135
62.7844,0.0,25.2624,754.5277,1169.8709,1241.2,634.5314,18.9468,2274.3568,89.5848,57.2119,41.6086,245.5652,2.972,11.8882,38.2651,5031.2993,241.4786,861.8928,874.8955,1486.3936,96.5914,322.8383,6437.7152,16136.2051,11987.5063,6713.1049,3919.3833,1455.5587,408.2846,1994.6132,108.4796,12540.5405,4148.2307,2383.65,6180.7374,918.7332,212.5012,23.0333,115.9097,0.0,0.0,2.229,9.2876,2.229,0.3715,2.229,157.8898,56.0973,0.0,0.0,1201.2594,0.743,0.3715,19.3183,287.5453,143.0296,78.7592,18.9468,83.5887,279.7437,108.1081,701.7739,36.4075,614.0986,586.076,33.064,15.6032,4.4581,77.2731,10.0306,8.5446,1427.6957,1029.4418,10883.2544,12.620999999999999
1021.3139,0.0,7.152,305.1509,528.4514,246.7431,282.1057,27.0186,1759.3857,34.1388,21.8533,6.7546,115.6236,10.728,19.0719,11.1253,915.0554,400.1132,433.8865,163.7007,880.8849,46.8852,252.3058,6903.201,9028.2314,5980.9817,1902.8225,1516.2186,846.317,273.3644,457.329,21.4559,6326.7161,1554.0684,299.1909,5207.8294,1206.2997,199.0633,13.9066,57.6131,0.0,0.0,0.7947,13.5093,0.7947,0.0,9.9333,60.7918,12.3173,0.3973,0.0,446.2037,0.0,0.0,11.92,158.9328,378.6573,35.3625,1.192,34.5679,106.8823,137.4768,647.651,26.6212,174.0314,517.4652,77.0824,30.1972,14.3039,278.1323,87.0157,148.2048,2084.4032,587.6539,5858.6591,8.693
111.5754,0.7018,10.5263,1046.3158,1767.3684,502.4561,963.1579,31.5789,2695.4386,166.9825,53.3333,29.8246,194.386,8.7719,29.8246,37.5439,1125.9649,597.8947,1621.4035,225.614,1100.3474,135.7895,501.0526,32997.8947,45506.3754,35355.0281,8737.8947,5522.1053,6307.7193,228.7719,6721.0526,465.61400000000003,19071.2281,10445.9754,4675.4386,4650.8772,1558.9474,140.3509,37.8947,121.0526,0.0,0.0,2.1053,15.4386,7.7193,0.0,4.2105,49.4737,53.3333,1.7544,0.3509,2135.4386,0.5018,2.3053,53.6842,177.5439,448.7719,89.4737,15.4386,94.0351,36.8421,268.7719,1043.5088,81.7544,481.0526,588.1123,15.4386,16.1404,20.3509,357.5439,12.2807,28.0702,715.0877,1087.3684,5181.7544,9.488999999999999
54.5519,1.4169,22.6709,607.1555,948.6362,1032.9437,902.9401,31.5267,1916.401,134.2118,75.0974,28.6929,232.3769,1.7712,12.0439,20.8998,3038.6114,180.3046,551.1867,926.6738,2017.7046,102.0191,352.4619,12121.0379,18591.0308,23553.8505,11420.4747,6497.6975,2256.819,543.7478,1704.5696,71.9093,20916.401,4374.0489,838.4697,5394.2614,848.3882,337.5841,17.0032,63.0535,0.0,0.0,1.7712,18.7744,7.4389,1.4169,0.7085,115.1258,44.9876,2.1254,0.7085,1502.7063,0.7085,2.1254,24.4421,161.8845,151.2575,171.803,22.3167,102.3734,327.6656,162.593,1039.6741,61.2823,588.3812,713.2731,25.859,22.6709,8.8558,65.8874,12.0439,24.4421,1158.6964,1746.7233,7809.0684,5.794
271.1233,0.0,23.7834,541.1636,978.7779,362.2393,761.8002,19.0267,2963.7761,125.8983,135.3824,52.6894,178.9243,6.2203,27.8083,21.2221,694.8408,325.6495,967.4351,94.7677,1094.4018,106.4764,351.9941,9095.3933,14337.7131,24738.7596,6210.7574,4625.6861,1562.7516,870.8379,946.9447,439.0779,16510.793999999998,4526.5423,1011.7051,6504.9396,1788.8767,231.2477,19.3926,77.2045,0.0,0.0,5.1226,21.2221,0.0,0.0,2.9272,42.8101,43.176,0.0,0.0,1885.6495,0.0,0.0,55.2506,500.5488,79.3999,72.082,29.2719,75.375,223.19799999999998,270.3988,552.8723,73.9115,354.1895,382.52099999999996,16.0995,27.4424,16.4654,126.6008,34.3944,97.6948,1447.4936,1086.3519999999999,390.4135,4.9719999999999995
452.9997,0.4278,230.9913,2881.8308,5768.366999999999,2087.905,5835.0979,160.8384,2001.4972,1388.0612,380.2802,227.5692,1681.5314,31.2266,114.6401,319.9658,6817.6666,6696.5929,15711.6886,279.3284,1934.7663,826.4357,905.9994,88179.6599,119026.0122,55854.1076,28663.9333,22794.0926,7834.4562,5259.7583,5656.7212,8110.7903,73927.9221,19339.9679,2909.9604,6213.6669999999995,3307.4537,581.3282,363.1697,3833.1729,0.0,0.0,100.0962,38.4986,106.5127,10.694,10.2663,336.6485,210.4588,2.9943,0.8555,8925.2444,3.5248,8.0248,681.8522,253.6627,444.4444,478.6654,256.657,823.0136,541.5464,2978.505,1630.6277,790.5037,613.4103,1841.4073,228.8525,176.6656,151.8554,96.6742,33.7932,399.5295,963.3194,1071.1154,4759.2771,21.554000000000002
81.3603,0.0,21.0934,392.1653,723.6332,678.4331,656.0482,6.0267,2740.4219,95.3939,73.6117,24.1068,224.2789,7.7486,2.5829,18.0801,1332.7594,130.0043,1162.2901,141.6272,1453.2932,89.5394,220.8351,12368.8721,25338.4933,21068.3082,5330.607,5527.3353,2323.2889,519.1563,1755.0581,184.675,15002.5829,4999.1735,767.5419999999999,16647.8691,1429.6169,103.7452,28.4115,82.6517,0.0,0.0,1.7219,4.3048,2.1524,0.0,0.0,24.9677,30.9944,0.861,0.0,1050.4391,0.4305,0.4305,14.6362,122.2557,139.9053,71.0288,9.901,68.446,574.6879,142.9186,934.1369,70.5984,301.3345,555.2863,86.0956,67.1545,7.3181,162.7206,13.3448,14.6362,1002.5829,1298.7516,1640.5510000000002,23.162
380.1103,0.0,6.1888,842.2391,1616.4014,432.6532,474.287,21.0982,3448.0043,76.7495,49.5104,13.2215,266.1183,21.0982,140.3732,122.3694,110.2731,977.2674,291.7174,83.2675,873.7457,35.7262,1003.9918,45204.6073,61499.5147,25378.5463,6138.4434,3080.6147,3902.3183,197.7602,6295.4138,43.6029,14319.7527,6591.289000000001,788.2278,3121.4045,2174.2372,439.6859,70.0459,139.8106,0.0,0.0,0.0,34.3197,25.0365,0.0,3.0944,116.7432,82.9862,0.0,0.0,3771.3211,0.2813,0.2813,110.8357,306.0642,409.8672,131.3713,15.1907,68.6394,29.5374,127.7143,1130.0182,90.5815,640.2593,764.1252,80.1731,85.7992,30.6627,683.0182,64.1384,45.5721,1832.7281,1994.7620000000002,4720.6461,74.553
199.6207,0.0,45.1889,1104.2755,2026.9181,931.8558,2353.3309,36.8531,1566.2549,755.4526,139.5151,44.7501,393.0993,19.7427,33.782,46.505,301.4054,2083.5139,5204.178,183.3878,1704.4538,375.1115,551.0409,29507.3734,29101.8011,30941.4793,7089.3873,4385.9524,2080.8815,1472.3673,1674.1817,278.5916,19003.4539,5258.4266,1144.1865,3812.5364,1599.5981,178.1231,64.4928,358.8786,0.0,0.0,30.7109,18.4265,5.2647,0.4387,3.0711,30.7109,65.809,0.4387,0.0,3551.8581,3.0316,4.8655,177.2457,215.8536,261.9199,118.895,120.6499,292.1921,64.9316,2678.4275,1226.2416,212.3438,525.156,1182.7681,157.0642,90.8165,53.9634,201.8144,47.3825,26.7623,1345.1365,1599.1594,723.0219,6.553999999999999
166.9878,0.0,87.9897,1404.6243,2079.6403,821.4515,2087.6686,75.7868,2668.2723,658.3301,274.8876,93.4489,528.5806,31.7919,66.7951,195.2473,1485.5491,3074.1811,7405.5877,145.7932,1119.7784,309.8908,612.0745,33357.3956,41587.0745,23750.1124,8700.0642,5080.6037,1700.0642,1105.973,1964.6757,192.6782,17156.7116,4510.8125,1526.0116,6931.5992,4915.5427,536.2877,157.675,854.8491,0.0,0.0,22.4791,24.726999999999997,118.8182,0.0,3.8536,168.5934,149.6468,1.6057,0.0,4577.5851,0.0,0.6423,197.4952,338.4714,169.2357,147.72,112.7168,263.64799999999997,233.4618,1612.3956,1391.4579,412.3314,504.81699999999995,708.2787,98.2659,138.0861,87.0263,318.2402,28.5806,45.9216,981.6956,1132.3057,3587.0263,5.003
1515.6689999999999,0.0,33.4495,674.216,1184.6689999999999,837.2822,827.8746,21.6028,3077.3519,252.6063,110.8014,54.3554,270.0348,16.0279,14.2857,12.5436,586.0627,722.9965,1382.5784,253.6585,1354.007,147.0383,456.7944,9553.561,19681.0767,16944.7073,7907.3624,4756.0523,1576.6551,355.0523,2922.9965,53.6585,17797.9094,6733.1672,3462.2683,6978.0488,1345.6446,390.9408,21.6028,120.2091,0.0,0.0,4.1812,17.4216,3.8328,1.0453,1.0453,68.6411,53.6585,2.0906,0.0,2257.4913,0.0,0.0,34.1463,284.3206,235.5401,123.6934,31.0105,97.9094,422.6481,251.5679,1241.4634,109.4077,578.3972,960.7073,56.7944,81.1847,15.331,275.2613,15.6794,24.7387,1268.2927,1444.2509,2647.3868,3.83
238.1801,0.3276,7.8635,270.9645,823.3783,637.6021,545.5332,11.4677,2192.2898,76.8694,56.683,19.3312,384.0029,12.123,23.263,35.7136,6736.1061,665.1245,1728.9962,25.8842,671.3498,117.9531,315.8522,11710.6381,23479.2534,7577.8032,3802.7267,2608.6807,2109.7226,136.3014,3385.5822,143.5096,10933.9266,5700.0157,2610.0404,9030.2943,1723.0985,895.4608,18.6759,353.2041,0.0,0.0,5.2424,7.2082,44.8877,0.0,8.1912,187.4144,48.8195,0.0,0.0,2356.6575,1.6612,2.2706,74.7036,68.4783,49.4748,88.7925,25.8842,136.9567,2.2935,110.4172,744.7429,56.683,190.3632,267.8879,105.5025,57.3383,13.1059,237.5445,46.8536,54.0618,5487.4413,1199.8454,454.1195,9.289
249.0669,0.0,62.9222,898.5137,1881.6726,1123.2357,3332.6279999999997,68.1657,5126.659000000001,622.4426,179.0286,95.1323,772.6693,30.3375,67.4166,138.2041,6292.9664,2606.7757,9747.6933,154.3091,1864.8185,447.5714,861.06,30046.7984,51461.0454,29097.6885,15130.1946,9884.7401,7396.3516,1391.404,3657.7259,469.2945,38818.4864,13516.0386,8116.6495,6613.5698,1700.7714,467.7964,140.0767,519.857,0.0,0.0,19.1014,37.0791,6.7417,1.1236,3.3708,45.3189,124.7207,2.2472,0.0,4972.0951,16.1013,3.3746,211.6133,187.2684,135.2078,210.1151,125.4698,372.6641,311.6146,1595.9011,2005.6443,255.4341,604.5023,1027.7888,293.2623,274.1609,65.1694,268.9174,31.0865,81.2745,2260.3293,1543.0914,1883.9198,5.6129999999999995
213.0896,0.0,3.5667,391.44,777.5301,892.1088,987.9626,5.35,4337.0486,61.2885,35.6665,1.7833,1034.7749,7.5791,31.2082,47.70399999999999,1720.0178,747.2136,675.8805,187.2492,631.2929,131.5203,336.6028,13305.3856,17243.8654,13814.5386,2858.7205,1567.0486,1028.0874,291.5738,1272.8489,15.6041,6514.9354,2150.6108,537.2269,5168.9701,913.5087,479.7147,29.8707,97.1913,0.0,0.0,12.0374,14.2666,2.675,0.0,0.4458,34.7749,29.4249,0.4458,0.0,1352.6527,0.8917,0.8917,139.0994,86.4913,40.5707,77.1288,21.3999,103.8787,4.0125,156.041,824.7882,61.0789,243.424,483.1342,57.0664,107.4454,8.9166,242.0865,15.1583,31.654,8773.9634,1089.1663,10734.2844,3.727
738.8921,0.0,21.9619,678.8677,849.6828,903.3675,1106.3934,20.4978,3451.9278,184.2167,81.5032,29.2826,278.6725,11.713,31.7228,33.1869,966.8131,429.9658,2029.7706,250.36599999999999,1614.9341,176.6715,572.9624,21819.4046,29529.4241,14514.0117,9031.7228,6378.2333,2815.0317,723.7677,1918.9849,207.9063,20017.0815,7520.8492,1574.4265,4949.7316,967.7892,204.002,30.2587,191.8009,0.0,0.0,8.7848,22.938000000000002,2.9283,0.0,2.4402,160.5661,33.1869,0.9761,0.0,2114.202,0.0,1.9522,56.613,260.6149,129.8194,97.1205,30.2587,145.4368,540.2635,471.9375,1250.366,124.45100000000001,688.1406,599.0142,100.5368,76.1347,12.2011,142.0205,37.5793,33.1869,777.4524,1577.8429,2170.815,13.008
270.5502,0.3023,37.7872,853.688,1155.3809,734.5828,952.237,39.601,2749.3954,158.4311,141.4752,43.5308,244.2563,10.8827,32.3458,32.0435,358.2225,405.3809,827.9927,269.9516,1799.5768,157.497,649.6372,12456.6475,25056.1427,12554.8005,11415.659,6965.2358,2895.4051,916.5659,2240.3265,400.5441,24496.3724,5686.6022,1450.4141,6080.4111,2172.6119,333.7364,56.2273,119.1052,0.0,0.0,5.1391,29.6252,14.5103,0.9069,9.0689,272.0677,56.5296,0.9069,0.0,2666.052,0.3023,0.3023,21.4631,221.8863,107.6179,111.8501,33.8573,124.8489,276.6022,296.2515,1168.682,136.0339,799.2745,692.2551,33.8573,45.9492,24.7884,632.7086,31.1366,22.37,1594.0145,1199.8186,7421.4027,8.932
598.8301,0.5777,8.955,511.3021,701.6682,462.4828,487.6146,19.3544,3521.9181,58.6062,66.1515,29.7537,214.0536,5.7774,28.0205,22.2431,3764.8588,219.5421,415.6857,139.8137,1291.2544,42.7529,323.8247,12999.7602,29329.4663,22513.9655,4552.3218,2691.7022,1633.5668,115.2596,2739.6548,75.3954,10124.6479,5590.4672,2718.2783,5689.0301,1193.9048,491.37,15.8879,21.9542,0.0,0.0,0.8666,12.4215,15.599,0.2889,4.3331,60.3741,25.1318,0.2889,0.0,1818.8575,0.0,1.1555,26.2873,420.8854,169.2785,74.8177,15.599,63.2628,112.08200000000001,184.8776,864.8805,31.1981,491.6588,465.80199999999996,75.1065,34.0868,7.7995,91.8611,21.0876,37.2644,810.2838,1701.1627,2280.3495,6.904
86.2756,0.0,8.8269,773.918,1202.164,370.4442,382.1185,25.3417,2268.2232,45.6948,62.9271,16.5148,186.2187,4.5558,46.696999999999996,11.3895,304.6697,347.6651,224.0888,364.18,1389.5188,64.0661,441.6287,14308.0125,24403.8354,18757.8958,5465.299,2030.9994,729.7836,600.7973,922.5513,464.12300000000005,10140.0911,2431.0507,706.4123,4746.8679,1484.3394,140.3759,15.6606,42.1412,0.0,0.0,1.139,13.3827,0.8542,0.0,2.5626,123.5763,36.1617,0.5695,0.0,1541.5718,0.0,0.2847,64.9203,291.5718,65.4897,45.2733,13.0979,52.9613,125.0,193.6219,1568.0524,43.2802,355.9226,814.049,262.8132,42.1412,8.8269,155.467,11.959000000000001,61.2187,2236.9021,1800.3986,822.6082,100.838
481.1853,0.0,13.5277,830.3406,1371.7691,755.2943,582.9777,85.6752,3927.5304,123.7169,85.6752,16.4264,217.7309,21.5798,43.1597,11.273,1076.7373,352.0412,740.1562,377.8082,2249.1344,147.5159,511.4744,18812.3971,29818.5329,17492.8448,7353.6517,4063.6927,4276.3508,141.7183,6888.4773,234.1573,19772.2844,9811.6467,4887.1213,4427.7317,3147.1133,200.9824,27.0553,62.806999999999995,0.0,0.0,1.6104,9.6626,9.3405,0.9663,5.4755,295.0318,31.5645,1.2883,0.0,2174.0108,0.0,0.0,35.7517,393.2684,118.5281,97.5924,26.4111,110.4759,320.4767,271.1974,2267.4934,65.7058,757.5489,905.2935,216.4425,118.206,21.2578,233.1911,52.8223,44.7701,1964.0873,1615.2669,4800.7086,36.445
67.48100000000001,0.0,2.5349,988.91,1572.8771,222.4335,278.2003,10.7731,5468.948,31.5875,25.0317,1.5843,88.40299999999999,1.2674,18.6946,20.9125,1343.4728,430.9252,972.7503,70.0253,747.7503,28.834,133.3967,21176.8029,19733.3777,34611.6793,1360.8999,883.0798,346.9582,218.6312,208.8086,27.2497,3941.6984,885.6305,156.2104,6188.8466,1344.4233,595.6907,15.526,70.0253,0.0,0.0,1.2674,6.0203,15.2091,0.0,0.6337,12.6743,33.27,0.0,0.0,2881.2579,0.3169,0.0,31.052,230.03799999999998,67.1736,36.4385,20.2788,58.6185,28.2003,157.7947,1066.2231,34.5374,102.9785,279.2966,24.7148,38.6565,6.654,78.8973,3.8023,18.0608,1670.1521,1848.2256,8181.8758,15.27
132.886,0.3281,6.8909,582.1165,807.8753,172.6005,180.4758,12.7974,4507.6292,28.8433,40.0328,12.1411,98.4413,1.3126,12.4692,21.6571,332.7317,540.7711,1267.9245,126.3331,931.5833,34.4545,227.7276,11511.6784,20161.9098,19490.9204,3678.7531,1597.0468,1333.8802,100.4102,1787.6948,47.2518,9056.9319,3103.6161,1703.6916,4705.4963,527.9737,514.5201,15.4225,59.0648,0.0,0.0,1.6407,2.9532,1.6407,0.3281,1.3126,19.3601,31.1731,0.3281,0.0,633.1977,0.0,0.3281,14.4381,263.8228,66.2838,46.5956,6.5628,23.9541,53.4865,177.1944,442.3298,33.1419,267.4323,429.3421,196.2264,34.7826,5.5783,109.598,9.516,5.5783,2229.3683,702.8712,329.7785,40.988
660.5375,0.3548,24.8337,776.5854,1134.5455,929.1353,1817.1175,69.8891,2044.878,251.7073,84.7894,11.7073,284.5233,17.7384,200.0887,147.2284,425.3659,2452.1508,828.7361,166.3858,1099.0687,125.9424,1088.7805,25235.6541,43742.0523,37135.9965,10139.3064,4120.9153,3102.4390000000003,901.8182,3775.4324,79.4678,18737.0288,8179.31,5151.7729,5464.1242,795.0333,569.7561,196.541,356.8958,0.0,0.0,1.7738,35.4767,2.8381,0.0,0.7095,56.408,95.4324,0.0,0.0,3775.4253,0.0,0.7095,610.1996,107.8492,160.3548,282.3947,52.1508,205.765,108.5588,864.2129,1215.4324,162.1286,1012.5055,524.2182,139.0687,68.8248,28.7361,379.9557,19.867,53.9246,1498.5366,2055.1663,4876.9845,9.22
236.6846,0.2982,35.1819,810.6738,705.7245,994.3351,1352.1169,27.4299,2309.4812,273.1246,140.7275,73.6434,316.935,8.0501,54.5617,24.4484,486.8813,692.0095,1706.3208,228.9803,1962.7311,285.0328,974.0608,14821.1002,27615.8557,23972.3971,18524.836,9071.1688,5838.1038,1139.2367,817.8295,569.7674,33216.458,8131.5862,677.102,3714.3709,1601.6696,343.7686,47.7042,128.2051,0.0,0.8945,4.1741,19.3798,4.7704,0.0,7.4538,680.6798,21.1688,0.8945,0.5963,2871.2343,0.0,1.7889,56.9469,363.7448,180.3816,142.2182,32.7967,135.6589,477.3405,765.653,1667.5611,132.0811,886.1061,472.412,13.4168,40.5486,24.1503,98.0918,16.6965,43.5301,1728.6822,1287.7162,933.2141,14.748
41.903999999999996,0.4068,0.4068,98.0472,246.9487,133.4418,76.0781,21.5622,2975.1831,9.2392,9.764,1.2205,82.1806,0.0,9.764,3.2547,261.5948,116.3548,315.7038,9.764,432.4654,8.9504,148.9015,7366.1513,18049.2189,9646.8755,711.5541,569.9756,361.6762,118.7958,408.4622,158.2587,2391.7819,848.6127,172.498,6369.406,641.9854,1752.6444,1.6273,26.8511,0.0,0.0,0.8137,1.2205,6.1025,0.0,5.2889,126.9325,56.1432,0.4068,0.0,1139.5118,0.0,0.0,2.441,47.1928,30.5126,45.9723,2.0342,53.7022,0.0,33.3605,396.2571,6.9162,136.6965,357.7787,223.3523,8.5435,3.2547,32.9536,15.0529,21.1554,20227.4207,1786.8186,3387.3068,16.282
618.2205,0.0,35.8773,1002.6427,1379.3545,643.8696,773.2842,45.167,3422.119,137.5863,85.8493,64.0666,239.2889,2.5627,11.2117,15.0557,4395.6114,430.2074,1088.8124,323.2161,2173.4444,148.9549,232.8822,8852.2944,19079.6669,15689.2929,6015.8565,3649.5555,2990.9506,37.479,3379.1944,193.4812,10942.9006,4848.7483,2238.1677,7247.2171,1018.3391,353.0071,18.259,75.5986,0.0,0.0,2.2423,8.0083,15.0557,0.0,0.0,41.323,20.180999999999997,0.0,0.0,825.4985,0.6407,0.3203,40.361999999999995,305.2775,148.6346,83.60700000000001,26.5877,82.3256,366.1408,316.1688,1168.255,58.3006,580.1233,797.0081,106.0303,33.635,14.415,160.1666,2.883,25.6267,1411.0675,1070.5534,13152.5587,1.615
148.6076,0.0,5.6638,365.4507,511.0916,356.8202,402.1307,15.6429,1815.6564,29.5381,71.7416,6.7426,105.7245,0.2697,22.6552,7.8215,460.1173,314.4764,320.6797,231.9466,1255.7481,82.2601,207.1337,4957.3083,14947.9145,18004.1454,3602.724,1739.3298,1277.0548,310.4309,757.0629,37.489000000000004,7334.3672,2114.9161,257.2989,4224.1251,772.9755,408.8733,8.0912,38.8376,0.0,0.0,0.8091,12.1367,0.8091,0.0,0.0,30.206999999999997,28.8585,0.0,0.0,1014.6315,0.8091,0.0,113.8157,632.1893,554.2445,54.7502,5.1244,70.3931,350.8867,181.24200000000002,446.9018,16.452,399.4336,188.2193,49.8955,25.3523,3.7759,64.999,31.2858,13.4853,1142.7416,723.8892,1467.7365,3.065
199.6348,3.6521,2.4348,222.4758,162.2156,364.3004,58.7385,3.9565,1816.9368,9.5412,12.4781,5.7825,90.086,4.2608,5.4782,1.5217,891.1207,30.7388,107.738,585.5589,1509.5458,12.4781,133.3029,2275.0209,3874.1748,3099.2711,1333.029,899.0337,228.8671,117.1726,382.2567,23.7389,3677.0905,422.4058,62.695,7448.5277,327.1704,312.8662,0.9129999999999999,9.1303,0.0,0.0,0.3043,4.5652,1.8261,0.3043,3.3478,27.0867,1.5217,0.3043,0.3043,117.1726,0.0,0.3043,6.9999,131.7812,21.3041,30.4345,9.738999999999999,10.6521,203.3021,26.478,521.9508,3.3478,340.5615,589.5062,81.26,17.0433,0.3043,80.347,8.2173,5.4782,1205.2043,627.5584,1510.7662,54.528999999999996
48.0677,0.2967,10.6817,698.7612,908.8347,282.1749,278.3176,14.2423,1739.9303,56.1264,62.0132,14.8357,89.3109,1.4836,15.7258,15.1324,319.5609,275.9439,508.8643,300.2745,889.845,44.5071,200.5786,5867.5172,12293.2957,5407.1716,2711.0748,911.2084,148.6537,374.1562,337.6604,57.8592,5785.0308,550.2648,366.7384,8581.5592,227.2828,643.5724,10.385,44.5071,0.0,0.0,0.0,3.5606,0.0,0.0,0.2967,6.231,58.1559,0.2967,0.0,474.4455,0.0,0.2967,62.9033,85.4536,32.0451,73.585,8.308,30.2648,105.6301,185.1495,355.4632,21.6601,429.0483,619.5712,1.7803,6.231,2.3737,90.20100000000001,5.6376,3.5606,443.884,2335.4351,32.3418,17.845
346.6224,0.0,3.2496,315.483,515.0633,505.8561,531.5822,14.6232,2045.9008,46.6482,63.0966,4.3328,152.1901,33.0377,68.7834,14.6232,391.0365,523.1873,375.33,104.2583,1478.3021,72.3038,455.4871,5882.5428,12940.5673,19380.3317,6129.3074,3173.2449,1110.2837,312.5042,882.5401,18.9561,12300.589,2596.9156,340.9383,6533.884,603.886,421.63699999999994,18.1437,37.9121,0.0,0.0,1.354,12.7276,0.8124,0.0,1.354,265.3849,14.3524,0.2708,0.0,1579.5816,0.0,0.8124,43.8697,286.7781,412.9714,43.8697,11.6444,52.2646,279.1957,142.4413,882.2693,38.4537,463.0695,823.3972,51.4522,37.0997,8.3948,98.5715,10.2904,27.3509,2339.4489,736.0368,98.5715,16.575
106.3219,0.4137,6.206,432.7679,589.9876,512.6189,369.4663,14.4808,3941.2495,58.9657,69.0939,24.8242,177.9065,1.2412,23.1692,8.2747,630.5337,352.5031,527.9272,286.3053,1426.1481,77.3686,548.2002,9130.6992,14261.8618,10385.2213,6496.9342,3935.8337,3289.6152,170.4592,3492.3459,368.2251,15339.6773,5188.9367,597.8486,4851.055,1391.808,157.6334,11.9983,47.9934,0.0,0.0,2.0687,19.8593,1.2412,0.4137,2.0687,102.6065,27.7203,0.0,0.0,2506.2143,0.0,0.0,16.5494,262.3086,177.4928,78.6098,14.4808,60.4055,241.6218,112.5362,921.3902,17.7906,728.1754,683.4837,284.6504,30.2027,3.7236,529.5821,14.067,7.861000000000001,785.6847,1119.156,3987.5879,3.239
98.9481,0.9862,43.3925,808.3498,1020.0526,655.4898,805.0625,25.9698,1598.2906,246.7949,94.6746,61.8014,414.8586,1.3149,17.4227,28.9283,3169.2965,252.4655,635.7659,452.9915,1772.5181,105.5227,315.2531,9075.5424,11835.4832,8881.4793,8455.6213,4015.1216,1874.4247,564.76,2893.1624,510.1907,14404.9967,4598.4287,3016.8475,4427.3504,740.6312,312.2945,19.3951,82.1828,0.0,0.0,0.0,3.9448,4.2735,0.0,1.6437,160.092,23.0112,3.616,0.0,1401.4661,0.3287,0.0,33.2018,390.8613,455.95,102.5641,31.2295,103.5503,270.8744,654.1749,1435.5687,71.6634,601.2492,706.8771,113.741,23.6686,10.1907,79.5529,8.8757,13.478,1209.4017,1042.735,10845.4964,19.254
